V1,I1,absI
0.39,3.722E-06,3.722E-06
0.4,4.6224E-06,4.6224E-06
0.41,5.7515E-06,5.7515E-06
0.42,7.1928E-06,7.1928E-06
0.43,8.9596E-06,8.9596E-06
0.44,1.11818E-05,1.11818E-05
0.45,1.6616E-05,1.6616E-05
0.46,2.028E-05,2.028E-05
0.47,2.4852E-05,2.4852E-05
0.48,3.066E-05,3.066E-05
0.49,3.7684E-05,3.7684E-05
0.5,4.6374E-05,4.6374E-05
0.51,5.7528E-05,5.7528E-05
0.52,7.0696E-05,7.0696E-05
0.53,8.685E-05,8.685E-05
0.54,0.00010733,0.00010733
0.55,0.00015688,0.00015688
0.56,0.00018828,0.00018828
0.57,0.00022548,0.00022548
0.58,0.00026946,0.00026946
0.59,0.00032248,0.00032248
0.6,0.0003827,0.0003827
0.61,0.00045194,0.00045194
0.62,0.0005333,0.0005333
0.63,0.00062238,0.00062238
0.64,0.00072176,0.00072176
0.65,0.00085982,0.00085982
0.66,0.00098152,0.00098152
0.67,0.0011149,0.0011149
0.68,0.0013568,0.0013568
0.69,0.001504,0.001504
0.7,0.001661,0.001661
0.71,0.0018274,0.0018274
0.72,0.0020008,0.0020008
0.73,0.0021822,0.0021822
0.74,0.00237,0.00237
0.75,0.0025644,0.0025644
0.76,0.0027634,0.0027634
0.77,0.0029682,0.0029682
0.78,0.0031774,0.0031774
0.79,0.0033912,0.0033912
0.8,0.003609,0.003609
0.81,0.0038288,0.0038288
0.82,0.0040544,0.0040544
0.83,0.0042834,0.0042834
0.84,0.0045164,0.0045164
0.85,0.0047516,0.0047516
0.86,0.0049896,0.0049896
0.87,0.0052312,0.0052312
0.88,0.0054748,0.0054748
0.89,0.0057208,0.0057208
0.9,0.00597,0.00597
0.91,0.0062214,0.0062214
0.92,0.0064684,0.0064684
0.93,0.0067202,0.0067202
0.94,0.0069864,0.0069864
0.95,0.0072422,0.0072422
0.96,0.0075008,0.0075008
0.97,0.0077708,0.0077708
0.98,0.0080338,0.0080338
0.99,0.0082994,0.0082994
1,0.008575,0.008575
