,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gain,param_probability,param_voltages,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
77,66.65819573402405,12.139027221676702,1.4465370655059815,0.17477782277011167,10304.623509977035,0.12355436744052561,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10304.623509977035, 'probability': 0.12355436744052561, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",201.69056911812345,159.2436855239975,195.62459863096947,233.91567897329483,261.10798766298467,210.31650398187398,34.74302086793562,11
78,57.187091493606566,0.18667075231015476,1.5766225814819337,0.13488251147401928,10304.623509977035,0.13453462016786175,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10304.623509977035, 'probability': 0.13453462016786175, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",298.2108375473187,220.4062508262887,192.56229168494596,251.74908596687442,188.29176924823295,230.24404705473216,40.88677498656596,3
79,69.04492959976196,12.044246986568705,1.6649647235870362,0.4744219651232363,10304.623509977035,0.11951686621289385,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10304.623509977035, 'probability': 0.11951686621289385, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",234.66392827077757,285.0026732028883,229.378685573564,224.87968774604283,253.0323497094445,245.39146490054344,21.998423078884763,1
80,63.908738136291504,10.067941618478377,1.4102357864379882,0.09958577909134016,11425.279675248472,0.166347378170539,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11425.279675248472, 'probability': 0.166347378170539, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",168.65612916865163,190.64823161283206,192.99030936446465,170.82774212540517,203.02217121757073,185.22891669778485,13.328609921748582,52
81,58.89905424118042,1.1037362112149984,1.2767751216888428,0.06231664397742629,11425.279675248472,0.15358929569156188,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11425.279675248472, 'probability': 0.15358929569156188, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",152.3108836009294,157.97629627523887,120.1865170516836,266.26613362512455,132.1047538990866,165.7689168904126,52.062587742948125,78
82,68.15309014320374,11.627013304894204,1.6713276863098145,0.4543316387272366,11425.279675248472,0.11818621084763224,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11425.279675248472, 'probability': 0.11818621084763224, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",223.7314085547674,163.2371919832403,237.72002700100265,203.1685165256125,145.9131708700157,194.75406298692772,35.0294434692028,30
83,62.131124925613406,10.34440511546489,1.4586408138275146,0.047415067406219015,11425.279675248472,0.11808279787148424,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11425.279675248472, 'probability': 0.11808279787148424, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",264.01034403097304,195.26644329603005,88.62124591227006,241.65510850822514,191.01950156503815,196.11452866250727,60.44050056637225,28
84,68.6846218585968,12.306654987553484,1.6624359607696533,0.32782079917364315,11425.279675248472,0.14917359143315315,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11425.279675248472, 'probability': 0.14917359143315315, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",145.1859357616506,188.44073222503036,184.53075053359433,192.6023068634041,168.4886194656925,175.8496689698744,17.3723718096935,69
85,62.13239407539368,9.640027969346944,1.4061859607696534,0.1017090928418528,11425.279675248472,0.11477325699671968,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11425.279675248472, 'probability': 0.11477325699671968, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",181.7531636747104,187.66084279907602,87.94368221854256,105.6670978656657,340.08256039925527,180.62146939145,89.09096823069592,63
86,58.06998090744018,0.6716026068677446,1.488832950592041,0.1258408316550911,11425.279675248472,0.14919969781382952,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11425.279675248472, 'probability': 0.14919969781382952, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",109.57054358591041,157.59329483799036,194.9511813308125,173.02325630603482,160.81726667965168,159.19110854807994,28.062462411948598,90
87,67.33723502159118,12.247139626991645,1.5251025676727294,0.22892411630504447,11425.279675248472,0.12355436744052561,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11425.279675248472, 'probability': 0.12355436744052561, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",200.29350994107617,223.99422462956704,196.7026672690025,181.44715763612203,128.7566301442985,186.23883792401324,31.810876022410454,51
88,61.79994721412659,9.571458886786568,1.3928606033325195,0.13333274307872117,11425.279675248472,0.13453462016786175,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11425.279675248472, 'probability': 0.13453462016786175, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",201.34226377691138,259.3848948013688,167.83764673061444,258.13180502151675,196.74133496424895,216.6875890589321,36.222456792208675,8
89,61.92902274131775,9.95091321390099,1.4472259998321533,0.14056837643761935,11425.279675248472,0.11951686621289385,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 11425.279675248472, 'probability': 0.11951686621289385, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",196.70456165568427,299.7696942402556,165.82038016327812,107.27051325106292,133.06365678111908,180.52576121828,66.8073350620394,64
90,68.3449722290039,12.723800075553262,1.5100921630859374,0.4010342732157752,13497.77810004702,0.166347378170539,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 13497.77810004702, 'probability': 0.166347378170539, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",181.66589616185433,76.63795593347307,58.323704090092626,152.15016415747627,130.36172856800883,119.82788978218102,46.103721014410226,100
91,57.366275024414065,0.2653788782306103,1.360863161087036,0.0770841480452704,13497.77810004702,0.15358929569156188,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 13497.77810004702, 'probability': 0.15358929569156188, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",147.23306569624125,230.95570392423497,160.3729587387525,124.71734321640626,152.3950539667227,163.13482510847152,35.92049849513621,86
92,67.90048208236695,12.480378795428843,1.4894725799560546,0.25409193940642133,13497.77810004702,0.11818621084763224,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 13497.77810004702, 'probability': 0.11818621084763224, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",139.12579650243657,204.15919590635394,203.3902207464885,181.07935494750032,203.59951470074017,186.2708165607039,25.151366104028742,50
93,62.443043851852416,9.845780429089762,1.2821407318115234,0.1111326472799789,13497.77810004702,0.11808279787148424,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 13497.77810004702, 'probability': 0.11808279787148424, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",89.59533605268267,175.57086975292592,178.9852208534601,233.69914332527182,143.99965197405078,164.37004439167828,47.22667831884048,80
94,58.29978189468384,0.29551259263688756,1.342009687423706,0.04869974637180103,13497.77810004702,0.14917359143315315,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 13497.77810004702, 'probability': 0.14917359143315315, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",228.6583574668098,180.2852678458046,123.29241647540498,218.35185372606693,159.9381775946332,182.1052146217439,38.560728514235066,58
95,70.08575744628907,14.720583602396692,1.534011220932007,0.16295737799763518,13497.77810004702,0.11477325699671968,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 13497.77810004702, 'probability': 0.11477325699671968, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",209.45336561157373,188.07302553900956,212.55301708305595,250.7521240620296,126.92460023704389,197.55122650654255,40.68170785077462,24
96,58.47531819343567,0.20531459107204378,1.5143560409545898,0.19042631859744513,13497.77810004702,0.14919969781382952,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 13497.77810004702, 'probability': 0.14919969781382952, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",106.9323645439657,147.62605501427188,189.7865927548357,171.08925810487372,176.3661290169914,158.36007988698768,29.099500647876447,92
97,63.98283233642578,11.37661488694202,1.5230678081512452,0.27525601515654313,13497.77810004702,0.12355436744052561,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 13497.77810004702, 'probability': 0.12355436744052561, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",309.4553038618571,145.2065841536627,198.66130012992366,247.78959096078097,238.8471315832369,227.99198213789228,54.51561867455406,5
98,61.47912311553955,7.044617895216063,1.3897990703582763,0.08547568652874382,13497.77810004702,0.13453462016786175,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 13497.77810004702, 'probability': 0.13453462016786175, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",201.05346493978792,147.09471027142982,149.26915622029665,203.23020670721863,234.39286916903347,187.0080814615533,33.832091063797456,46
99,51.48053560256958,5.182582665765817,0.873262882232666,0.29709395050752824,13497.77810004702,0.11951686621289385,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 13497.77810004702, 'probability': 0.11951686621289385, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",251.23915600895376,223.54718257679795,123.3505966133506,285.01530982012554,257.3921265644931,228.1088743167442,55.9034291863717,4
