V1,I1,absI
0.84,0.0084288,0.0084288
0.85,0.0086986,0.0086986
0.86,0.0089704,0.0089704
0.87,0.0092454,0.0092454
0.88,0.0095238,0.0095238
0.89,0.0098024,0.0098024
0.9,0.010083,0.010083
0.91,0.0103682,0.0103682
0.92,0.0106512,0.0106512
0.93,0.010938,0.010938
0.94,0.0112304,0.0112304
0.95,0.011554,0.011554
0.96,0.011846,0.011846
0.97,0.012138,0.012138
0.98,0.012434,0.012434
0.99,0.012734,0.012734
1,0.013034,0.013034
